시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,라스에듀,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 771번지 버들치마을성복힐스테이트1차,16856.0,37.31432842,127.0710579,3849801170,7213,906088282,계속사업자,X
용인시,M.at.H,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1065번지 용인수지신정마을1단지,16836.0,37.32106227,127.0915724,7309500053,7213,976962746,계속사업자,X
용인시,라이또PC방 수지동천점,(오락실/PC방/오락실/PC방),경기도 용인시 수지구 동천동 946-4번지,16822.0,37.33588699,127.0906794,1471201261,8401,900565467,계속사업자,X
용인시,BUNNY S BOOK CLUB,(기타오락.휴식시설/기타오락.휴식시설),경기도 용인시 수지구 동천동 923번지 한빛마을래미안이스트팰리스4단지,16822.0,37.33577493,127.0843921,1791601999,8202,912342509,계속사업자,X
용인시,1프로학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 성복동 289-6번지,16809.0,37.31779827,127.0684424,6509900191,7201,982501645,계속사업자,X
용인시,루웰,(기타약품.의료기기/기타약품.의료기기),경기도 용인시 수지구 죽전동 347-2번지,16873.0,37.32644522,127.1163077,7648801469,4501,900645715,계속사업자,X
용인시,플룻앤피아노,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 상현동 866 상현마을 성원3차상떼빌@단지내상가 2층 208호 207,,,,1359091851,7205,942470212,계속사업자,X
용인시,동천피아노슐레학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 동천동 344-2번지,16823.0,37.33797659,127.0928242,1719601264,7205,906973624,계속사업자,X
용인시,카인드요가,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 95-5번지 라임카운티,16860.0,37.30933183,127.080306,8753400369,8310,989022868,계속사업자,X
용인시,아소비교육,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 960번지 광교산자이,16811.0,37.32812858,127.0710359,3269000989,7213,900485187,계속사업자,X
용인시,예뜨락미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천1동 699-113 한국아파트 상가 113,,,,1359043271,7213,954480778,,X
용인시,카툰명가,(기타오락.휴식시설/기타오락.휴식시설),경기도 용인시 수지구 상현동 254-14번지,16930.0,37.30676003,127.0846083,6042526580,8202,993428796,계속사업자,X
용인시,아트펀미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 954-9번지,16811.0,37.32921984,127.0687157,4519900857,7213,995391935,,X
용인시,광교간호학원,(기술.직업훈력학원/기술.직업훈력학원),경기도 용인시 수지구 상현동 1131-5번지,16943.0,37.2973593,127.0696875,1329902750,7211,900371395,계속사업자,X
용인시,CAFE NEWN,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 725-37번지,16802.0,37.34295477,127.0583522,8637400402,2502,910535724,계속사업자,X
용인시,나눔산업개발,(골프연습장/골프연습장),경기도 용인시 수지구 상현동 1133-1번지,16943.0,37.29604309,127.0696386,6768800066,8309,991935099,계속사업자,X
용인시,플라이디,(완구/완구),경기도 용인시 수지구 죽전동 1188-3번지,16876.0,37.33189658,127.1269473,2211510453,8117,907266515,계속사업자,X
용인시,더피아노샵피아노,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 874번지 서홍마을한일아파트 상가동 B01 B02호,16816.0,37.32424649,127.0819161,3739000990,7213,996563979,계속사업자,X
